id,symbol,date,totalCirculating_peggedUSD,totalUnreleased_peggedUSD,totalCirculatingUSD_peggedUSD,totalMintedUSD_peggedUSD,totalBridgedToUSD_peggedUSD,R_ExtractDate
19,GUSD,2021-06-09,155549645.64629996,0.0,154304154.1694019,0,0,2022-07-23
19,GUSD,2021-06-10,168303828.82080352,0.0,170292562.9116644,0,0,2022-07-23
19,GUSD,2021-06-11,175744882.8489105,0.0,177044839.44034544,0,0,2022-07-23
19,GUSD,2021-06-12,179988574.59090137,0.0,181319921.08662593,0,0,2022-07-23
19,GUSD,2021-06-13,184164604.43716615,0.0,185526840.35303587,0,0,2022-07-23
19,GUSD,2021-06-14,186649738.37900195,0.0,188489819.24711993,0,0,2022-07-23
19,GUSD,2021-06-15,192698770.89781916,0.0,193511961.0363645,0,0,2022-07-23
19,GUSD,2021-06-16,196670675.78733113,0.0,197500627.39182845,0,0,2022-07-23
19,GUSD,2021-06-17,198899366.37288693,0.0,199738723.0669839,0,0,2022-07-23
19,GUSD,2021-06-18,199000896.93169618,0.0,198952806.0776462,0,0,2022-07-23
19,GUSD,2021-06-19,205571008.1267575,0.0,204826097.11330923,0,0,2022-07-23
19,GUSD,2021-06-20,204653606.84617668,0.0,203912020.14545074,0,0,2022-07-23
19,GUSD,2021-06-21,206863365.54418904,0.0,206113771.51983213,0,0,2022-07-23
19,GUSD,2021-06-22,205190420.96328467,0.0,205780078.60572127,0,0,2022-07-23
19,GUSD,2021-06-23,206372289.28510407,0.0,206965343.27365196,0,0,2022-07-23
19,GUSD,2021-06-24,213448943.59271103,0.0,212953690.1786851,0,0,2022-07-23
19,GUSD,2021-06-25,211362614.84827048,0.0,210872202.22387823,0,0,2022-07-23
19,GUSD,2021-06-26,215730048.07780594,0.0,215229501.9471004,0,0,2022-07-23
19,GUSD,2021-06-27,217713465.0705757,0.0,218724406.61471757,0,0,2022-07-23
19,GUSD,2021-06-28,221392482.89467975,0.0,222188771.1287423,0,0,2022-07-23
19,GUSD,2021-06-29,217927053.76026753,0.0,218710877.79315382,0,0,2022-07-23
19,GUSD,2021-06-30,225787190.64034888,0.0,226599285.43669513,0,0,2022-07-23
19,GUSD,2021-07-01,231946683.31644008,0.0,232337547.78753018,0,0,2022-07-23
19,GUSD,2021-07-02,240004823.78656426,0.0,241940106.53512442,0,0,2022-07-23
19,GUSD,2021-07-03,253444127.50936595,0.0,255487778.299189,0,0,2022-07-23
19,GUSD,2021-07-04,254766705.69919422,0.0,256821021.1194777,0,0,2022-07-23
19,GUSD,2021-07-05,251797458.19244364,0.0,251458392.2744868,0,0,2022-07-23
19,GUSD,2021-07-06,251873881.70371765,0.0,251619553.35001063,0,0,2022-07-23
19,GUSD,2021-07-07,266475556.66668412,0.0,266206484.34695104,0,0,2022-07-23
19,GUSD,2021-07-08,290820883.33362156,0.0,290527228.4457803,0,0,2022-07-23
19,GUSD,2021-07-09,290360048.14022714,0.0,289652773.4698759,0,0,2022-07-23
19,GUSD,2021-07-10,294270809.59624165,0.0,293554008.882148,0,0,2022-07-23
19,GUSD,2021-07-11,295761542.89393634,0.0,295501310.57599145,0,0,2022-07-23
19,GUSD,2021-07-12,295432185.5191277,0.0,295172242.99353456,0,0,2022-07-23
19,GUSD,2021-07-13,298347635.7390326,0.0,298085127.99024934,0,0,2022-07-23
19,GUSD,2021-07-14,296189262.16693246,0.0,295083825.200787,0,0,2022-07-23
19,GUSD,2021-07-15,303222138.5092071,0.0,301048432.863705,0,0,2022-07-23
19,GUSD,2021-07-16,306383420.30836827,0.0,304187052.41225463,0,0,2022-07-23
19,GUSD,2021-07-17,309592627.9801558,0.0,307373254.2676857,0,0,2022-07-23
19,GUSD,2021-07-18,309030274.31774324,0.0,305833363.35990244,0,0,2022-07-23
19,GUSD,2021-07-19,312800590.4013658,0.0,312281314.0976307,0,0,2022-07-23
19,GUSD,2021-07-20,311735799.0101449,0.0,311218290.3531305,0,0,2022-07-23
19,GUSD,2021-07-21,316512744.94107264,0.0,315987306.1365385,0,0,2022-07-23
19,GUSD,2021-07-22,317974627.2198113,0.0,319737642.0367153,0,0,2022-07-23
19,GUSD,2021-07-23,316189901.034606,0.0,318975097.995547,0,0,2022-07-23
19,GUSD,2021-07-24,324631550.9844497,0.0,327491107.23931086,0,0,2022-07-23
19,GUSD,2021-07-25,323236441.0351303,0.0,326083708.29537684,0,0,2022-07-23
19,GUSD,2021-07-26,329193451.6048113,0.0,334320500.45060503,0,0,2022-07-23
19,GUSD,2021-07-27,326993813.18121463,0.0,332086603.58843404,0,0,2022-07-23
19,GUSD,2021-07-28,304485764.14054185,0.0,303823119.4070843,0,0,2022-07-23
19,GUSD,2021-07-29,211656033.17562822,0.0,211195411.4579455,0,0,2022-07-23
19,GUSD,2021-07-30,216345608.37031332,0.0,215874780.84772643,0,0,2022-07-23
19,GUSD,2021-07-31,221079482.65395167,0.0,221350817.73833528,0,0,2022-07-23
19,GUSD,2021-08-01,221752674.71999282,0.0,216030737.8922987,0,0,2022-07-23
19,GUSD,2021-08-02,218437282.40355012,0.0,212800893.4296425,0,0,2022-07-23
19,GUSD,2021-08-03,244057934.53664145,0.0,237760449.80289695,0,0,2022-07-23
19,GUSD,2021-08-04,248971072.25417635,0.0,247546021.9526058,0,0,2022-07-23
19,GUSD,2021-08-05,252572438.09477353,0.0,251885703.46342403,0,0,2022-07-23
19,GUSD,2021-08-06,265845968.8657952,0.0,265123144.02076483,0,0,2022-07-23
19,GUSD,2021-08-07,266992325.63469425,0.0,266266383.89021504,0,0,2022-07-23
19,GUSD,2021-08-08,272321942.34875363,0.0,274919291.3881716,0,0,2022-07-23
19,GUSD,2021-08-09,270204108.70636725,0.0,270932065.288712,0,0,2022-07-23
19,GUSD,2021-08-10,249427008.19798982,0.0,250098989.2174554,0,0,2022-07-23
19,GUSD,2021-08-11,253779476.07076126,0.0,254463183.06897894,0,0,2022-07-23
19,GUSD,2021-08-12,261447141.96872577,0.0,260632874.6089997,0,0,2022-07-23
19,GUSD,2021-08-13,265086924.21222132,0.0,264261320.8866282,0,0,2022-07-23
19,GUSD,2021-08-14,244874088.4343348,0.0,245540830.2382617,0,0,2022-07-23
19,GUSD,2021-08-15,247583672.43834653,0.0,248257791.8825059,0,0,2022-07-23
19,GUSD,2021-08-16,250877949.43754062,0.0,251561038.52076274,0,0,2022-07-23
19,GUSD,2021-08-17,249075944.27706453,0.0,248015086.80340588,0,0,2022-07-23
19,GUSD,2021-08-18,208720661.64783138,0.0,207399582.54766402,0,0,2022-07-23
19,GUSD,2021-08-19,189858969.83241066,0.0,188657274.15434644,0,0,2022-07-23
19,GUSD,2021-08-20,195088206.6973453,0.0,193853413.02372304,0,0,2022-07-23
19,GUSD,2021-08-21,197825746.56041494,0.0,197336802.33678633,0,0,2022-07-23
19,GUSD,2021-08-22,201784617.6861607,0.0,202355586.28086942,0,0,2022-07-23
19,GUSD,2021-08-23,203260537.2010067,0.0,203835682.0490937,0,0,2022-07-23
19,GUSD,2021-08-24,189880573.95753998,0.0,190417858.93851727,0,0,2022-07-23
19,GUSD,2021-08-25,203154518.34713554,0.0,200577925.68990386,0,0,2022-07-23
19,GUSD,2021-08-26,183293335.43778408,0.0,180585598.3715828,0,0,2022-07-23
19,GUSD,2021-08-27,198193206.9791904,0.0,195265358.61239034,0,0,2022-07-23
19,GUSD,2021-08-28,200319260.076984,0.0,197360004.17011237,0,0,2022-07-23
19,GUSD,2021-08-29,203272790.94062516,0.0,202950880.47981343,0,0,2022-07-23
19,GUSD,2021-08-30,205586339.14467224,0.0,205260764.86163902,0,0,2022-07-23
19,GUSD,2021-08-31,206035313.4501365,0.0,204760609.61104232,0,0,2022-07-23
19,GUSD,2021-09-01,189065173.96992454,0.0,187895461.36550346,0,0,2022-07-23
19,GUSD,2021-09-02,206229911.2692947,0.0,204954003.48810434,0,0,2022-07-23
19,GUSD,2021-09-03,191165712.80919185,0.0,190323226.6847612,0,0,2022-07-23
19,GUSD,2021-09-04,210591917.65917572,0.0,210184077.27069265,0,0,2022-07-23
19,GUSD,2021-09-05,217207229.25316912,0.0,216786577.39841318,0,0,2022-07-23
19,GUSD,2021-09-06,220023778.63056612,0.0,219597672.13821048,0,0,2022-07-23
19,GUSD,2021-09-07,218620354.65349776,0.0,219087122.45809677,0,0,2022-07-23
19,GUSD,2021-09-08,173210268.17403156,0.0,172416146.60929006,0,0,2022-07-23
19,GUSD,2021-09-09,176042515.0852354,0.0,175235408.44534466,0,0,2022-07-23
19,GUSD,2021-09-10,162238685.57561797,0.0,161494865.7073786,0,0,2022-07-23
19,GUSD,2021-09-11,170359346.77030414,0.0,169831695.01251653,0,0,2022-07-23
19,GUSD,2021-09-12,173094025.04135987,0.0,172476357.64543942,0,0,2022-07-23
19,GUSD,2021-09-13,174292044.03784338,0.0,173670101.64009288,0,0,2022-07-23
19,GUSD,2021-09-14,180473067.2086698,0.0,179829068.49508095,0,0,2022-07-23
19,GUSD,2021-09-15,189623175.76930875,0.0,189744207.68418783,0,0,2022-07-23
19,GUSD,2021-09-16,194105622.81540605,0.0,194229515.76848435,0,0,2022-07-23
19,GUSD,2021-09-17,206459765.97535247,0.0,206242900.15049246,0,0,2022-07-23
19,GUSD,2021-09-18,211281387.51167053,0.0,211059457.04418296,0,0,2022-07-23
19,GUSD,2021-09-19,211458241.2370981,0.0,211236125.00204045,0,0,2022-07-23
19,GUSD,2021-09-20,212797668.90700638,0.0,211783352.17425352,0,0,2022-07-23
19,GUSD,2021-09-21,166472860.37836564,0.0,165036369.26795563,0,0,2022-07-23
19,GUSD,2021-09-22,168774144.02455485,0.0,167317795.18182278,0,0,2022-07-23
19,GUSD,2021-09-23,166856088.18764636,0.0,165416290.21184072,0,0,2022-07-23
19,GUSD,2021-09-24,175107459.90253037,0.0,176395397.5243713,0,0,2022-07-23
19,GUSD,2021-09-25,170476958.5711871,0.0,169912341.68657127,0,0,2022-07-23
19,GUSD,2021-09-26,168948547.2160306,0.0,168388992.40470016,0,0,2022-07-23
19,GUSD,2021-09-27,169006751.60443762,0.0,168447004.0211295,0,0,2022-07-23
19,GUSD,2021-09-28,175461229.35035327,0.0,174240325.59587792,0,0,2022-07-23
19,GUSD,2021-09-29,245267060.1506676,0.0,246101914.99985686,0,0,2022-07-23
19,GUSD,2021-09-30,253391929.7073648,0.0,254254440.47881395,0,0,2022-07-23
19,GUSD,2021-10-01,259019312.90486816,0.0,259900978.50349954,0,0,2022-07-23
19,GUSD,2021-10-02,227431967.40728602,0.0,227813381.29221943,0,0,2022-07-23
19,GUSD,2021-10-03,230304812.28231537,0.0,230691044.0604284,0,0,2022-07-23
19,GUSD,2021-10-04,232515189.98188657,0.0,232609584.84120914,0,0,2022-07-23
19,GUSD,2021-10-05,238224756.68226114,0.0,238321469.47077155,0,0,2022-07-23
19,GUSD,2021-10-06,251179595.6276168,0.0,251281567.72929248,0,0,2022-07-23
19,GUSD,2021-10-07,255460705.50210953,0.0,255853943.31374606,0,0,2022-07-23
19,GUSD,2021-10-08,202014552.3825786,0.0,201635690.7305887,0,0,2022-07-23
19,GUSD,2021-10-09,179162633.00070122,0.0,178826628.24107894,0,0,2022-07-23
19,GUSD,2021-10-10,180952297.00900173,0.0,180612935.88195595,0,0,2022-07-23
19,GUSD,2021-10-11,183051383.35163593,0.0,182164038.28362513,0,0,2022-07-23
19,GUSD,2021-10-12,189031171.86391196,0.0,188114839.65717015,0,0,2022-07-23
19,GUSD,2021-10-13,181911349.11114278,0.0,181659130.90422496,0,0,2022-07-23
19,GUSD,2021-10-14,189290256.45246556,0.0,189027807.46672204,0,0,2022-07-23
19,GUSD,2021-10-15,135567379.68993288,0.0,135379416.9180167,0,0,2022-07-23
19,GUSD,2021-10-16,118578356.23970328,0.0,117956492.39680903,0,0,2022-07-23
19,GUSD,2021-10-17,120128881.62122372,0.0,119925643.19095778,0,0,2022-07-23
19,GUSD,2021-10-18,121967322.2552441,0.0,121760973.48395483,0,0,2022-07-23
19,GUSD,2021-10-19,125407665.35552925,0.0,125195496.08610629,0,0,2022-07-23
19,GUSD,2021-10-20,130124966.74960823,0.0,129607976.22724032,0,0,2022-07-23
19,GUSD,2021-10-21,123528754.28660728,0.0,123037970.7206143,0,0,2022-07-23
19,GUSD,2021-10-22,128050630.95413916,0.0,128207913.85822374,0,0,2022-07-23
19,GUSD,2021-10-23,124172464.86684851,0.0,124324984.27058807,0,0,2022-07-23
19,GUSD,2021-10-24,122015544.47428232,0.0,122165414.56110173,0,0,2022-07-23
19,GUSD,2021-10-25,122067787.93212806,0.0,123004609.6488633,0,0,2022-07-23
19,GUSD,2021-10-26,129221346.98506452,0.0,129293941.45951025,0,0,2022-07-23
19,GUSD,2021-10-27,133045186.99396455,0.0,133119929.64022776,0,0,2022-07-23
19,GUSD,2021-10-28,140178550.20628336,0.0,140257300.26127207,0,0,2022-07-23
19,GUSD,2021-10-29,140337409.1284571,0.0,140408801.63760203,0,0,2022-07-23
19,GUSD,2021-10-30,148096285.68057686,0.0,148081227.18010107,0,0,2022-07-23
19,GUSD,2021-10-31,152597234.1062696,0.0,152581717.94722596,0,0,2022-07-23
19,GUSD,2021-11-01,153945176.14889145,0.0,153929522.93046245,0,0,2022-07-23
19,GUSD,2021-11-02,132182804.99341464,0.0,131738016.08753929,0,0,2022-07-23
19,GUSD,2021-11-03,141222784.03403702,0.0,140098367.13855216,0,0,2022-07-23
19,GUSD,2021-11-04,153829992.3635542,0.0,152605196.77813223,0,0,2022-07-23
19,GUSD,2021-11-05,132216462.00342645,0.0,131163753.5133994,0,0,2022-07-23
19,GUSD,2021-11-06,149253432.17159373,0.0,149327463.50193888,0,0,2022-07-23
19,GUSD,2021-11-07,151263733.7524556,0.0,151338762.21431231,0,0,2022-07-23
19,GUSD,2021-11-08,150973188.38242295,0.0,150891995.94413847,0,0,2022-07-23
19,GUSD,2021-11-09,160858662.98476785,0.0,160772154.1999508,0,0,2022-07-23
19,GUSD,2021-11-10,163843118.6821514,0.0,163755004.87569034,0,0,2022-07-23
19,GUSD,2021-11-11,168809136.36371666,0.0,169285336.2960851,0,0,2022-07-23
19,GUSD,2021-11-12,173637857.41523015,0.0,174530618.38864368,0,0,2022-07-23
19,GUSD,2021-11-13,181008049.04110044,0.0,181938703.93665805,0,0,2022-07-23
19,GUSD,2021-11-14,187220294.54078394,0.0,188182889.7656104,0,0,2022-07-23
19,GUSD,2021-11-15,188317938.81207862,0.0,188901233.06372124,0,0,2022-07-23
19,GUSD,2021-11-16,139014161.6939266,0.0,138363173.42842302,0,0,2022-07-23
19,GUSD,2021-11-17,140817082.77820444,0.0,140157651.62849975,0,0,2022-07-23
19,GUSD,2021-11-18,138549399.34670973,0.0,137900587.5129495,0,0,2022-07-23
19,GUSD,2021-11-19,144139368.42413312,0.0,143615068.06944272,0,0,2022-07-23
19,GUSD,2021-11-20,150164513.94282445,0.0,149851537.34483215,0,0,2022-07-23
19,GUSD,2021-11-21,149564278.98272353,0.0,149252553.40929675,0,0,2022-07-23
19,GUSD,2021-11-22,151130336.5719352,0.0,150815346.98250583,0,0,2022-07-23
19,GUSD,2021-11-23,160341601.9408676,0.0,159842597.83467725,0,0,2022-07-23
19,GUSD,2021-11-24,162294400.27367073,0.0,161789318.80281124,0,0,2022-07-23
19,GUSD,2021-11-25,169833864.21144253,0.0,168393702.98967788,0,0,2022-07-23
19,GUSD,2021-11-26,170673225.78673574,0.0,169225946.92681697,0,0,2022-07-23
19,GUSD,2021-11-27,177038177.35711473,0.0,175536924.83020893,0,0,2022-07-23
19,GUSD,2021-11-28,171932712.10454658,0.0,170758455.30061972,0,0,2022-07-23
19,GUSD,2021-11-29,173873025.48951015,0.0,173549857.09696424,0,0,2022-07-23
19,GUSD,2021-11-30,204517819.2429426,0.0,204137693.0289674,0,0,2022-07-23
19,GUSD,2021-12-01,207656425.28898412,0.0,207270465.51763064,0,0,2022-07-23
19,GUSD,2021-12-02,222591671.86130777,0.0,222652958.01960385,0,0,2022-07-23
19,GUSD,2021-12-03,221809775.82070053,0.0,221422752.52227047,0,0,2022-07-23
19,GUSD,2021-12-04,224629014.4094275,0.0,224237071.9814702,0,0,2022-07-23
19,GUSD,2021-12-05,220943935.0360543,0.0,220558422.49410534,0,0,2022-07-23
19,GUSD,2021-12-06,199486711.58810005,0.0,198837461.15407893,0,0,2022-07-23
19,GUSD,2021-12-07,147050486.3494641,0.0,146523312.02885374,0,0,2022-07-23
19,GUSD,2021-12-08,144496402.1680622,0.0,143978384.2101851,0,0,2022-07-23
19,GUSD,2021-12-09,135274579.02927455,0.0,134789621.20243588,0,0,2022-07-23
19,GUSD,2021-12-10,146181673.2771733,0.0,145448420.03645998,0,0,2022-07-23
19,GUSD,2021-12-11,226820028.24563703,0.0,225682289.72451302,0,0,2022-07-23
19,GUSD,2021-12-12,231073834.61398435,0.0,230318006.83692208,0,0,2022-07-23
19,GUSD,2021-12-13,234611799.43391955,0.0,233844399.19955313,0,0,2022-07-23
19,GUSD,2021-12-14,245525633.87046593,0.0,244722535.1796508,0,0,2022-07-23
19,GUSD,2021-12-15,243801468.19185528,0.0,244002153.50736824,0,0,2022-07-23
19,GUSD,2021-12-16,276595565.3097617,0.0,276198396.37438375,0,0,2022-07-23
19,GUSD,2021-12-17,284828530.0587655,0.0,284419539.24966836,0,0,2022-07-23
19,GUSD,2021-12-18,298527774.0818122,0.0,298099112.26259595,0,0,2022-07-23
19,GUSD,2021-12-19,304765572.25295764,0.0,303960182.525721,0,0,2022-07-23
19,GUSD,2021-12-20,304658645.6890645,0.0,304105433.60588294,0,0,2022-07-23
19,GUSD,2021-12-21,316517776.7671657,0.0,315943030.37106943,0,0,2022-07-23
19,GUSD,2021-12-22,325710985.0493983,0.0,325119545.2360073,0,0,2022-07-23
19,GUSD,2021-12-23,338285613.19640875,0.0,337948119.31119657,0,0,2022-07-23
19,GUSD,2021-12-24,236177537.33130902,0.0,236963905.72366002,0,0,2022-07-23
19,GUSD,2021-12-25,255101868.49806565,0.0,255951246.6755303,0,0,2022-07-23
19,GUSD,2021-12-26,256020124.65203297,0.0,256872560.22277778,0,0,2022-07-23
19,GUSD,2021-12-27,258884060.37573543,0.0,259421980.9838851,0,0,2022-07-23
19,GUSD,2021-12-28,183666718.77686518,0.0,184048349.50730842,0,0,2022-07-23
19,GUSD,2021-12-29,171227908.23650417,0.0,171151302.71745253,0,0,2022-07-23
19,GUSD,2021-12-30,170694657.22925228,0.0,170618290.28094894,0,0,2022-07-23
19,GUSD,2021-12-31,174933862.98589727,0.0,174855599.46266815,0,0,2022-07-23
19,GUSD,2022-01-01,181034650.3012584,0.0,180280297.37943566,0,0,2022-07-23
19,GUSD,2022-01-02,194232734.17503363,0.0,193980331.0391642,0,0,2022-07-23
19,GUSD,2022-01-03,195081171.34420156,0.0,194827665.6742871,0,0,2022-07-23
19,GUSD,2022-01-04,202991226.7897328,0.0,202727442.09652275,0,0,2022-07-23
19,GUSD,2022-01-05,164335085.79280302,0.0,164129058.61633575,0,0,2022-07-23
19,GUSD,2022-01-06,183822092.75352877,0.0,183648938.09219775,0,0,2022-07-23
19,GUSD,2022-01-07,167254520.2011241,0.0,167096971.67489588,0,0,2022-07-23
19,GUSD,2022-01-08,172475206.42859516,0.0,172312740.1792462,0,0,2022-07-23
19,GUSD,2022-01-09,169931630.86061314,0.0,170140612.2620064,0,0,2022-07-23
19,GUSD,2022-01-10,173529809.24144864,0.0,173967562.15505078,0,0,2022-07-23
19,GUSD,2022-01-11,180710356.23716927,0.0,181166223.07242197,0,0,2022-07-23
19,GUSD,2022-01-12,140311033.05454788,0.0,140664987.0166864,0,0,2022-07-23
19,GUSD,2022-01-13,159983008.3698145,0.0,159803100.64259183,0,0,2022-07-23
19,GUSD,2022-01-14,177305399.94754025,0.0,177106012.45099354,0,0,2022-07-23
19,GUSD,2022-01-15,187176259.99066004,0.0,187137593.57152492,0,0,2022-07-23
19,GUSD,2022-01-16,194233505.7758135,0.0,194193381.48791084,0,0,2022-07-23
19,GUSD,2022-01-17,200983202.9020602,0.0,200941684.2780482,0,0,2022-07-23
19,GUSD,2022-01-18,207268853.63776797,0.0,207730241.98148054,0,0,2022-07-23
19,GUSD,2022-01-19,217613728.2308476,0.0,217358116.2784336,0,0,2022-07-23
19,GUSD,2022-01-20,232608630.07913548,0.0,232335404.9174407,0,0,2022-07-23
19,GUSD,2022-01-21,240161749.40133363,0.0,239879652.24616465,0,0,2022-07-23
19,GUSD,2022-01-22,153779943.5595107,0.0,153133147.39728776,0,0,2022-07-23
19,GUSD,2022-01-23,145817708.04085916,0.0,145521818.09649387,0,0,2022-07-23
19,GUSD,2022-01-24,147165668.51449743,0.0,146867043.31969577,0,0,2022-07-23
19,GUSD,2022-01-25,145015567.98323703,0.0,144721305.72305503,0,0,2022-07-23
19,GUSD,2022-01-26,137207890.92794272,0.0,135875030.96775395,0,0,2022-07-23
19,GUSD,2022-01-27,180743028.9592667,0.0,180972407.05062738,0,0,2022-07-23
19,GUSD,2022-01-28,165774040.30906555,0.0,165984421.4960037,0,0,2022-07-23
19,GUSD,2022-01-29,179722648.1930764,0.0,179950731.3355035,0,0,2022-07-23
19,GUSD,2022-01-30,177543928.77892712,0.0,177772045.85431272,0,0,2022-07-23
19,GUSD,2022-01-31,175827508.09784293,0.0,176053419.83245122,0,0,2022-07-23
19,GUSD,2022-02-01,200221081.8985607,0.0,200126031.20157897,0,0,2022-07-23
19,GUSD,2022-02-02,205650218.1780088,0.0,205552590.11413604,0,0,2022-07-23
19,GUSD,2022-02-03,219715047.35571346,0.0,219610742.31355453,0,0,2022-07-23
19,GUSD,2022-02-04,236038639.36909997,0.0,235715380.01245385,0,0,2022-07-23
19,GUSD,2022-02-05,249174282.08785433,0.0,249092966.36299258,0,0,2022-07-23
19,GUSD,2022-02-06,252359348.6740781,0.0,252276993.5321625,0,0,2022-07-23
19,GUSD,2022-02-07,255345104.45458993,0.0,255261774.93886048,0,0,2022-07-23
19,GUSD,2022-02-08,215273961.85616946,0.0,215756186.70728984,0,0,2022-07-23
19,GUSD,2022-02-09,226619535.26154977,0.0,226795024.5364507,0,0,2022-07-23
19,GUSD,2022-02-10,226478017.09842458,0.0,226653396.78471568,0,0,2022-07-23
19,GUSD,2022-02-11,250825180.3061428,0.0,251019413.90991408,0,0,2022-07-23
19,GUSD,2022-02-12,263416032.51364225,0.0,263939368.85408485,0,0,2022-07-23
19,GUSD,2022-02-13,267292467.83064193,0.0,267654581.63116312,0,0,2022-07-23
19,GUSD,2022-02-14,268410996.56994712,0.0,268774625.694473,0,0,2022-07-23
19,GUSD,2022-02-15,254703395.40193507,0.0,255048454.18815228,0,0,2022-07-23
19,GUSD,2022-02-16,263442683.5128398,0.0,263821955.01094472,0,0,2022-07-23
19,GUSD,2022-02-17,269120040.0670043,0.0,269507485.1059222,0,0,2022-07-23
19,GUSD,2022-02-18,279349269.7486483,0.0,279431585.9017074,0,0,2022-07-23
19,GUSD,2022-02-19,295248452.00263023,0.0,295335453.1850116,0,0,2022-07-23
19,GUSD,2022-02-20,294697259.7899082,0.0,294784098.55188096,0,0,2022-07-23
19,GUSD,2022-02-21,293994128.64948773,0.0,293106401.54218507,0,0,2022-07-23
19,GUSD,2022-02-22,297407871.2373793,0.0,296907935.0218787,0,0,2022-07-23
19,GUSD,2022-02-23,225547921.17515442,0.0,225168779.98545694,0,0,2022-07-23
19,GUSD,2022-02-24,225658656.5893282,0.0,225279329.25578842,0,0,2022-07-23
19,GUSD,2022-02-25,207189174.1822723,0.0,208293283.88734275,0,0,2022-07-23
19,GUSD,2022-02-26,223790853.30458587,0.0,224983433.2451875,0,0,2022-07-23
19,GUSD,2022-02-27,213990323.62081438,0.0,215033876.66791,0,0,2022-07-23
19,GUSD,2022-02-28,215249498.82974988,0.0,216299192.41677216,0,0,2022-07-23
19,GUSD,2022-03-01,220844729.79129794,0.0,221921709.2864881,0,0,2022-07-23
19,GUSD,2022-03-02,223269038.9994531,0.0,223631090.95131138,0,0,2022-07-23
19,GUSD,2022-03-03,225133230.47716588,0.0,225073924.73807865,0,0,2022-07-23
19,GUSD,2022-03-04,238862188.5530018,0.0,238799266.262045,0,0,2022-07-23
19,GUSD,2022-03-05,253220190.27437267,0.0,253153485.7256741,0,0,2022-07-23
19,GUSD,2022-03-06,254165849.34197667,0.0,254747025.7004576,0,0,2022-07-23
19,GUSD,2022-03-07,256499693.12190413,0.0,257086206.05425128,0,0,2022-07-23
19,GUSD,2022-03-08,268598083.4161781,0.0,269064289.7084828,0,0,2022-07-23
19,GUSD,2022-03-09,277743341.9789401,0.0,278225421.71692425,0,0,2022-07-23
19,GUSD,2022-03-10,285966495.3628974,0.0,286462848.04654604,0,0,2022-07-23
19,GUSD,2022-03-11,306781473.8642681,0.0,306779264.9639749,0,0,2022-07-23
19,GUSD,2022-03-12,316398010.0938749,0.0,316882663.24338436,0,0,2022-07-23
19,GUSD,2022-03-13,316962557.93392926,0.0,317448075.8483235,0,0,2022-07-23
19,GUSD,2022-03-14,333655226.8718373,0.0,334166314.3357116,0,0,2022-07-23
19,GUSD,2022-03-15,339280909.98356754,0.0,339226066.6368716,0,0,2022-07-23
19,GUSD,2022-03-16,353799465.9636478,0.0,353988271.55861634,0,0,2022-07-23
19,GUSD,2022-03-17,357678707.16231036,0.0,357869582.919936,0,0,2022-07-23
19,GUSD,2022-03-18,375921630.942753,0.0,376122242.062949,0,0,2022-07-23
19,GUSD,2022-03-19,382169360.2740642,0.0,382532335.97167134,0,0,2022-07-23
19,GUSD,2022-03-20,389677982.2267768,0.0,389877525.953037,0,0,2022-07-23
19,GUSD,2022-03-21,392297434.6115833,0.0,392498319.68971217,0,0,2022-07-23
19,GUSD,2022-03-22,397575569.63297117,0.0,397779157.5036054,0,0,2022-07-23
19,GUSD,2022-03-23,400653313.46933764,0.0,400384156.2401975,0,0,2022-07-23
19,GUSD,2022-03-24,402612163.8368002,0.0,402341690.66013265,0,0,2022-07-23
19,GUSD,2022-03-25,306736428.1358473,0.0,307002617.2166386,0,0,2022-07-23
19,GUSD,2022-03-26,213490700.31177652,0.0,213675969.77461424,0,0,2022-07-23
19,GUSD,2022-03-27,213094516.16770962,0.0,213279441.81780306,0,0,2022-07-23
19,GUSD,2022-03-28,213209699.0258628,0.0,213101730.2601609,0,0,2022-07-23
19,GUSD,2022-03-29,213202485.06264615,0.0,213287065.80009547,0,0,2022-07-23
19,GUSD,2022-03-30,231574355.39402437,0.0,231666224.53780016,0,0,2022-07-23
19,GUSD,2022-03-31,240062052.79996616,0.0,240157289.14514035,0,0,2022-07-23
19,GUSD,2022-04-01,248846980.6042677,0.0,250342090.17041224,0,0,2022-07-23
19,GUSD,2022-04-02,265916912.4018523,0.0,265196836.27939427,0,0,2022-07-23
19,GUSD,2022-04-03,259808257.70884445,0.0,259104723.20589095,0,0,2022-07-23
19,GUSD,2022-04-04,262967595.14258265,0.0,262255505.47317407,0,0,2022-07-23
19,GUSD,2022-04-05,298610085.84033424,0.0,298232096.7444051,0,0,2022-07-23
19,GUSD,2022-04-06,258978526.22469267,0.0,257931453.7011499,0,0,2022-07-23
19,GUSD,2022-04-07,268745987.7888617,0.0,267659424.5755784,0,0,2022-07-23
19,GUSD,2022-04-08,266396474.9437811,0.0,265319411.01362237,0,0,2022-07-23
19,GUSD,2022-04-09,242566083.67323136,0.0,243351228.61600175,0,0,2022-07-23
19,GUSD,2022-04-10,230101419.089914,0.0,230846218.0444377,0,0,2022-07-23
19,GUSD,2022-04-11,231993109.34697104,0.0,232065537.0697822,0,0,2022-07-23
19,GUSD,2022-04-12,245012844.01310548,0.0,245089336.46756375,0,0,2022-07-23
19,GUSD,2022-04-13,233167253.06809258,0.0,233240047.3559117,0,0,2022-07-23
